@ HyperIMU - ianovir
@ Date:Thu May 21 15:07:17 GMT+02:00 2020, Sampling Rate:20ms
@ chris dancing, Ed Sheeran - Shape of You

timestamp,accelerometer_lsm6ds3_c.x,accelerometer_lsm6ds3_c.y,accelerometer_lsm6ds3_c.z,als_B.x,als_B.y,als_B.z,linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
1590066444369,-2.1632283,-5.7743163,-3.00728,0.0,0.0,3.0,-1.0777,3.3990998,-2.2970998,-0.319784,-0.669041,0.636031
1590066444388,-1.2876592,-4.3251734,-1.9571353,0.0,0.0,3.0,-0.3047,4.992,-1.26,-0.325358,-0.665505,0.637913
1590066444410,0.15872599,-3.7488506,-1.3818374,0.0,0.0,3.0,1.196,5.8863,-0.5406,-0.332816,-0.661566,0.638526
1590066444431,1.1097796,-4.6999903,-1.2545425,0.0,0.0,3.0,2.4665,5.449,-0.2814,-0.341304,-0.65701,0.638247
1590066444454,0.6694475,-8.250303,-1.3465565,0.0,0.0,3.0,2.7605999,3.1913998,-0.491,-0.348525,-0.653446,0.637234
1590066444474,-0.1949359,-10.873641,-1.3747602,0.0,0.0,3.0,2.0955,0.6112,-0.26639998,-0.352092,-0.653028,0.635815
1590066444496,-1.6411295,-13.442466,-2.3070145,0.0,0.0,3.0,1.0978999,-2.1158,-0.49699998,-0.350573,-0.65748,0.634054
1590066444515,-3.3386185,-13.76598,-3.7795634,0.0,0.0,3.0,-1.2925999,-4.3911,-2.3104,-0.347284,-0.660751,0.633979
1590066444537,-3.438562,-10.893273,-4.869777,0.0,0.0,3.0,-1.8884,-2.2855,-3.7222998,-0.345026,-0.662697,0.634093
1590066444557,-3.1598387,-9.617701,-4.2427263,0.0,0.0,2.0,-1.5259999,-0.3577,-3.2563999,-0.345548,-0.663749,0.632844
1590066444579,-2.5316384,-8.033208,-3.448522,0.0,0.0,2.0,-1.1740999,0.99369997,-2.4436998,-0.349287,-0.664004,0.62926
1590066444597,-1.7008697,-7.034873,-3.0023289,0.0,0.0,2.0,-0.3645,2.2807999,-1.8212999,-0.354801,-0.663515,0.6242
1590066444619,-0.5680962,-6.3080993,-2.4335816,0.0,0.0,2.0,0.6957,3.1676,-1.2408,-0.359459,-0.663341,0.61909
1590066444642,-0.13369223,-6.1745887,-1.8597393,0.0,0.0,2.0,1.2451,3.4262998,-0.73139995,-0.36216798,-0.664483,0.614065
1590066444663,-0.57303786,-6.470579,-1.5739961,0.0,0.0,2.0,1.1724,3.3759,-0.1656,-0.364623,-0.667162,0.607592
1590066444683,-1.8287008,-7.3161917,-1.6274443,0.0,0.0,2.0,-0.56259996,2.3467999,0.1663,-0.369741,-0.673628,0.594029
1590066444703,-2.3352468,-7.6256566,-1.7472885,0.0,0.0,2.0,-1.2585,1.9383999,0.2355,-0.373557,-0.679313,0.583094
1590066444725,-2.086681,-7.4445977,-1.671689,0.0,0.0,2.0,-1.1882,2.0604,0.51199996,-0.377459,-0.685297,0.571673
1590066444745,-1.7607342,-7.4490795,-1.265441,0.0,0.0,2.0,-0.9474,2.1912,1.0848,-0.380825,-0.690496,0.561521
1590066444766,-1.7568077,-8.574967,-1.9046832,0.0,0.0,2.0,-0.9866,1.3599,0.89839995,-0.383284,-0.694191,0.553392
1590066444787,-1.8225908,-10.196274,-2.9001062,0.0,0.0,2.0,-1.1761999,-0.2588,0.0197,-0.384532,-0.697237,0.546664
1590066444806,-2.2354276,-11.707282,-4.1086416,0.0,0.0,2.0,-1.5544,-1.8556,-1.0297999,-0.384847,-0.701345,0.539925
1590066444828,-2.602593,-13.165504,-4.108556,0.0,0.0,2.0,-2.1355,-3.388,-1.3712,-0.384123,-0.70713097,0.533665
1590066444850,-2.0802166,-14.186574,-3.953823,0.0,0.0,2.0,-1.8783,-4.5982,-1.0113,-0.382264,-0.712958,0.530229
1590066444869,-1.3227198,-14.322315,-3.5889754,0.0,0.0,2.0,-1.0617,-5.1015,-0.5506,-0.378648,-0.716974,0.531424
1590066444891,-1.3442868,-13.2738285,-3.692606,0.0,0.0,2.0,-0.43699998,-4.5189,-0.519,-0.373745,-0.718573,0.536225
1590066444913,-1.9475011,-11.674999,-3.9021466,0.0,0.0,2.0,-1.2221999,-2.5238,-1.0015,-0.365712,-0.717068,0.546998
1590066444932,-1.8263258,-10.481537,-3.8608418,0.0,0.0,2.0,-1.0892,-1.3026,-1.1247,-0.358884,-0.71439,0.557357
1590066444954,-1.427356,-9.105341,-3.5432844,0.0,0.0,2.0,-0.5913,0.029,-1.1085,-0.350273,-0.711187,0.570112
1590066444975,-1.16476,-7.64391,-3.1774216,0.0,0.0,2.0,-0.1809,1.5271,-0.9149,-0.341862,-0.708152,0.582439
1590066444996,-1.4990767,-5.8273144,-2.6076496,0.0,0.0,2.0,-0.1804,3.1438,-0.5442,-0.333942,-0.705149,0.594055
1590066445015,-1.634397,-4.7264223,-2.4750779,0.0,0.0,2.0,-0.2992,4.3715997,-0.5548,-0.326657,-0.702142,0.604651
1590066445037,-1.4080013,-4.015871,-2.1367004,0.0,0.0,2.0,-0.12459999,5.3355,-0.42839998,-0.320483,-0.699603,0.613545
1590066445058,-0.9730802,-4.1674147,-1.9295255,0.0,0.0,2.0,0.44439998,5.5705,-0.2694,-0.314713,-0.698009,0.62142
1590066445080,-0.43035296,-5.7330885,-1.9355013,0.0,0.0,2.0,1.1776,3.9650998,-0.2374,-0.30879,-0.699674,0.625804
1590066445099,0.5050521,-7.4149575,-2.0610342,0.0,0.0,2.0,1.685,3.1813,-0.31149998,-0.306314,-0.700918,0.62692
1590066445120,0.75920135,-9.543288,-1.8304342,0.0,0.0,2.0,2.6557,0.20179999,-0.144,-0.295389,-0.706329,0.630201
1590066445142,-0.33717063,-11.763354,-1.845623,0.0,0.0,2.0,1.9556999,-1.8277999,-0.13409999,-0.28387,-0.71033597,0.633732
1590066445163,-2.2250562,-12.300211,-1.807785,0.0,0.0,2.0,0.3295,-2.855,-0.24399999,-0.272054,-0.713122,0.637776
1590066445184,-4.098825,-11.331048,-2.4452748,0.0,0.0,2.0,-1.7708,-2.2052999,-0.47,-0.262618,-0.714539,0.641166
1590066445206,-4.491139,-10.4485445,-4.3002734,0.0,0.0,2.0,-2.6578,-1.1987,-2.1694,-0.259358,-0.714577,0.642255
1590066445223,-3.4289086,-9.636527,-4.4810643,0.0,0.0,2.0,-2.0369,-0.3418,-3.1348,-0.258205,-0.714841,0.641886
1590066445245,-2.0627005,-8.41719,-3.2557504,0.0,0.0,2.0,-0.6592,0.6742,-2.1285,-0.256566,-0.716344,0.640595
1590066445267,-1.0128335,-7.162829,-1.8476342,0.0,0.0,2.0,0.35799998,1.8999,-0.7856,-0.255476,-0.718799,0.638044
1590066445289,-0.9738463,-6.6760592,-1.3536912,0.0,0.0,2.0,0.78779995,2.6618,0.17639999,-0.255472,-0.721962,0.633952
1590066445309,-1.245751,-6.773158,-1.3291554,0.0,0.0,2.0,0.5276,2.8197,0.5062,-0.256512,-0.725957,0.628221
1590066445331,-2.0016196,-7.310264,-2.6961873,0.0,0.0,2.0,-0.4355,2.2913,-0.1284,-0.260916,-0.734762,0.61456
1590066445351,-2.2130373,-7.6211557,-4.5527563,0.0,0.0,2.0,-0.89739996,1.836,-1.9135,-0.264393,-0.742314,0.602766
1590066445373,-1.8003247,-7.314593,-2.4126468,0.0,0.0,2.0,-0.8649,1.8880999,-1.0646,-0.266756,-0.750704,0.590252
1590066445393,-1.4097059,-6.7885866,0.6287844,0.0,0.0,2.0,-0.4759,2.4064999,2.4479,-0.270835,-0.756939,0.578636
1590066445415,-2.29897,-7.8871517,-1.9216247,0.0,0.0,2.0,-0.9149,2.1304,3.0319,-0.277809,-0.758557,0.569781
1590066445433,-3.5938118,-10.240278,-4.3802304,0.0,0.0,2.0,-2.6262999,0.0179,-1.1546,-0.281949,-0.758704,0.56459
1590066445455,-1.6205298,-12.124936,-0.71017766,0.0,0.0,2.0,-2.1972,-2.2712,-0.076299995,-0.28029498,-0.76389897,0.55901897
1590066445477,-1.1134571,-12.053809,-2.593792,0.0,0.0,2.0,-0.1927,-2.8920999,1.095,-0.273808,-0.773216,0.553234
1590066445498,-3.08241,-11.977099,-3.1643014,0.0,0.0,2.0,-2.1111999,-2.7675998,0.1096,-0.268363,-0.77560997,0.554877
1590066445518,-3.1802564,-13.213379,0.13612473,0.0,0.0,2.0,-2.223,-3.8781998,3.2356,-0.258848,-0.77522,0.562885
1590066445540,-3.2160833,-14.9785385,-0.028692113,0.0,0.0,2.0,-2.0242,-5.3767,3.3955998,-0.247579,-0.770605,0.576684
1590066445560,-2.937676,-15.335168,-0.5574276,0.0,0.0,2.0,-1.9445,-6.1478,2.3068,-0.237499,-0.763683,0.591535
1590066445585,-2.1825159,-14.047222,-1.4678277,0.0,0.0,2.0,-1.1465,-5.0888,1.1187999,-0.226489,-0.754816,0.608315
1590066445606,-0.03643975,-11.400902,-1.9505178,0.0,0.0,2.0,0.21429999,-3.0261998,0.249,-0.209745,-0.738934,0.634654
1590066445626,0.7440221,-9.513859,-1.04799,0.0,0.0,2.0,1.706,-1.305,-0.2882,-0.201588,-0.727258,0.650901
1590066445648,0.95582277,-6.847532,-1.0027492,0.0,0.0,2.0,2.3235,2.2231998,0.109299995,-0.195233,-0.714815,0.666559
1590066445668,0.24122061,-3.9478662,-1.9084085,0.0,0.0,2.0,2.007,5.1644,-1.0931,-0.189692,-0.70305,0.6806
1590066445690,-0.33057222,-2.4738426,-0.90657884,0.0,0.0,2.0,1.0946,7.0045,-1.3733,-0.18279,-0.692867,0.693002
1590066445710,0.046859313,-4.042629,0.39245754,0.0,0.0,2.0,1.2764,6.6373,-0.0381,-0.17406599,-0.683194,0.705143
1590066445733,-0.16926049,-6.5866885,0.65952593,0.0,0.0,2.0,1.3629,4.2408,0.18329999,-0.166089,-0.673618,0.716491
1590066445753,-1.1972731,-9.491037,-1.0119812,0.0,0.0,2.0,0.7276,1.5069,-0.7999,-0.162155,-0.666646,0.723907
1590066445773,-2.16975,-13.257413,-3.6854713,0.0,0.0,2.0,-0.66179997,-1.8305,-2.9276,-0.15959,-0.6639,0.72704
1590066445795,-0.65139526,-14.236029,-5.465704,0.0,0.0,2.0,0.415,-4.5685997,-5.9403996,-0.140956,-0.663515,0.732575
1590066445815,1.7354419,-12.283184,-5.144019,0.0,0.0,2.0,2.8659,-2.7928,-6.4378,-0.118431,-0.664253,0.737092
1590066445837,1.2313858,-10.21193,-0.50339526,0.0,0.0,2.0,2.6618,-0.9073,-1.9957999,-0.105339,-0.668313,0.735846
1590066445855,0.46788445,-9.561532,-0.2889706,0.0,0.0,2.0,1.5888,0.0984,-0.83879995,-0.112703,-0.672701,0.730311
1590066445877,-0.07616434,-8.900416,-1.1396592,0.0,0.0,2.0,1.1959,0.6723,-1.7685,-0.129625,-0.676038,0.723106
1590066445898,-0.16486473,-7.7957025,-1.0044442,0.0,0.0,2.0,0.76809996,1.5613999,-1.0734999,-0.143014,-0.680669,0.714573
1590066445920,0.0581791,-6.805384,-2.9983068,0.0,0.0,2.0,0.91599995,2.7828,-2.6987,-0.148285,-0.688051,0.705178
1590066445940,-0.68888843,-6.398207,-1.9118276,0.0,0.0,2.0,0.565,3.3500998,-2.6281,-0.147472,-0.698751,0.694247
1590066445964,-1.7426245,-6.932938,1.98826,0.0,0.0,2.0,-0.99259996,3.1276999,2.0568,-0.150672,-0.718098,0.672615
1590066445984,-2.1965747,-8.275463,3.5689406,0.0,0.0,2.0,-1.2754999,2.4208,3.6973,-0.15686099,-0.726664,0.660547
1590066446003,-2.297897,-8.622851,2.5389457,0.0,0.0,2.0,-1.9066,1.1166999,4.1828,-0.163458,-0.730099,0.653213
1590066446025,-2.1090906,-9.005962,0.78116095,0.0,0.0,2.0,-1.8316,0.9,2.4398,-0.169648,-0.732541,0.647125
1590066446045,-1.215498,-11.445366,-3.1991036,0.0,0.0,2.0,-1.5666,0.3213,1.3607999,-0.171965,-0.734719,0.643605
1590066446066,-1.1144722,-14.373887,-1.095309,0.0,0.0,2.0,-0.7662,-3.9935,-0.78639996,-0.174584,-0.746606,0.629996
1590066446088,-0.058102485,-13.471024,1.9647969,0.0,0.0,2.0,-0.3788,-4.5499,3.8648999,-0.175031,-0.755923,0.620151
1590066446107,0.12276509,-13.673344,-0.370632,0.0,0.0,2.0,0.777,-3.6090999,2.9097998,-0.177177,-0.758266,0.617138
1590066446129,-0.22677878,-14.975865,-1.2092922,0.0,0.0,2.0,0.39929998,-4.9111,0.5893,-0.180011,-0.755739,0.618778
1590066446151,-0.11016201,-15.499764,-0.19806752,0.0,0.0,2.0,0.069299996,-5.7584,1.6506,-0.182529,-0.752558,0.62135
1590066446172,1.2020617,-14.297013,-0.27159825,0.0,0.0,2.0,0.9346,-5.5913997,1.5201,-0.181802,-0.745651,0.630363
1590066446192,1.6750889,-11.83792,0.4542088,0.0,0.0,2.0,2.1283,-3.6771998,1.6668999,-0.180325,-0.742612,0.634762
1590066446213,0.8381621,-8.960635,1.3286287,0.0,0.0,2.0,1.7971,0.0998,2.3955,-0.169656,-0.728939,0.655082
1590066446235,0.7781826,-6.519756,0.7164217,0.0,0.0,2.0,1.5609,2.4801,1.772,-0.158156,-0.717519,0.671664
1590066446254,-0.35806724,-4.314236,0.14293383,0.0,0.0,2.0,0.8279,4.9663,0.5572,-0.143261,-0.704549,0.689788
1590066446279,-1.1539477,-3.2996888,0.07362649,0.0,0.0,2.0,-0.19139999,6.2769,-0.078899994,-0.128325,-0.691019,0.707205
1590066446297,-2.2922375,-4.058057,0.8153023,0.0,0.0,2.0,-1.0912,6.1299,-0.0279,-0.118732,-0.678216,0.721479
1590066446323,-3.3108935,-6.0157576,-1.1771715,0.0,0.0,2.0,-2.4278998,4.1215,-1.5823,-0.117344,-0.662989,0.735193
1590066446340,-5.0922465,-9.347921,-3.8301961,0.0,0.0,2.0,-4.0492,1.273,-4.2272,-0.121249996,-0.657472,0.739097
1590066446360,-4.746974,-13.414951,-7.404586,0.0,0.0,2.0,-4.6089,-0.7316,-5.7725,-0.122232,-0.65630597,0.739977
1590066446382,-1.4633074,-15.716239,-6.935935,0.0,0.0,2.0,-1.5449,-5.8346996,-8.7498,-0.114234,-0.659039,0.740465
1590066446402,2.8908834,-13.33646,-0.15701175,0.0,0.0,2.0,3.0483,-4.3226,-2.4924,-0.103341,-0.664636,0.73857
1590066446425,3.8567908,-9.990104,2.4097354,0.0,0.0,2.0,4.8993,-1.3038,1.5886999,-0.109318,-0.668246,0.73466897
1590066446445,3.9650087,-8.564777,1.1041389,0.0,0.0,2.0,5.0808,0.89239997,1.374,-0.137683,-0.670523,0.726436
1590066446465,3.7664719,-9.225415,0.8330481,0.0,0.0,2.0,4.9037,1.0124,0.64309996,-0.16468,-0.673181,0.716273
1590066446486,3.6966665,-8.765268,-1.4407349,0.0,0.0,2.0,5.5284,0.7037,-0.7118,-0.175837,-0.678074,0.707937
1590066446507,0.111646414,-7.587675,-2.5560498,0.0,0.0,2.0,2.8999999,1.3913,-2.6055,-0.169308,-0.68299997,0.70507
1590066446528,-1.7257215,-6.8685436,-2.8621724,0.0,0.0,2.0,0.2785,2.5549,-2.52,-0.16123,-0.688491,0.701539
1590066446550,-3.5803084,-6.6381545,0.10381258,0.0,0.0,2.0,-2.4989998,3.0788,-0.0725,-0.167093,-0.700984,0.68526
1590066446569,-4.483487,-5.392499,0.28059086,0.0,0.0,2.0,-3.554,3.4290998,1.6927999,-0.183544,-0.709171,0.66897
1590066446590,-5.2147627,-5.923724,0.7708467,0.0,0.0,2.0,-4.3429,4.4361997,0.98389995,-0.200737,-0.714054,0.654879
1590066446612,-4.1005206,-8.530704,1.2355901,0.0,0.0,2.0,-4.3602,1.8287,2.2161999,-0.218844,-0.719098,0.639104
1590066446633,-0.7734325,-9.150935,3.2137656,0.0,0.0,3.0,-1.3291,0.4965,3.8195,-0.238693,-0.724408,0.622385
1590066446655,0.8812195,-10.173672,0.11768938,0.0,0.0,3.0,0.7621,0.4235,5.43,-0.253435,-0.73118,0.607453
1590066446675,0.047912765,-15.552151,-6.788443,0.0,0.0,3.0,1.0723,-4.46,-6.552,-0.264092,-0.739386,0.593241
1590066446697,0.83799934,-18.745739,1.9967834,0.0,0.0,3.0,0.58199996,-8.4503,3.4980998,-0.274631,-0.750287,0.575878
1590066446717,2.6006584,-17.208448,-2.3692253,0.0,0.0,3.0,2.8011,-8.9495,2.6011999,-0.284566,-0.752428,0.568922
1590066446739,0.75921094,-15.070552,-0.02909434,0.0,0.0,3.0,1.8848,-5.8582997,2.7689998,-0.294193,-0.749421,0.568551
1590066446760,-0.08047391,-14.766976,-0.62732875,0.0,0.0,3.0,0.8854,-5.5418997,2.2340999,-0.299214,-0.745574,0.570381
1590066446781,-0.8306348,-13.260153,-0.19349937,0.0,0.0,3.0,0.3058,-4.2553,2.4479,-0.301557,-0.738154,0.577774
1590066446801,-2.6825976,-10.930555,-1.1534115,0.0,0.0,3.0,-1.1054,-2.2265,1.831,-0.300132,-0.729231,0.58926
1590066446823,-4.1474376,-9.087317,-3.2181613,0.0,0.0,3.0,-2.5047998,-0.2625,-0.32389998,-0.29681098,-0.719989,0.60258
1590066446844,-4.931701,-7.319994,-4.1183624,0.0,0.0,3.0,-3.5928,1.5698,-2.0772,-0.293871,-0.71185,0.615051
1590066446864,-4.219991,-5.375768,-4.20417,0.0,0.0,3.0,-3.2617,3.4287999,-2.5007,-0.294662,-0.70616597,0.622935
1590066446887,-2.1478863,-2.6646316,-2.623547,0.0,0.0,3.0,-0.74079996,6.6836996,-1.1321,-0.305013,-0.700174,0.626212
1590066446904,-0.09323022,-1.191872,-1.9166063,0.0,0.0,3.0,0.48479998,7.6596,-0.46809998,-0.311204,-0.697338,0.626373
1590066446926,1.7691714,-3.0275543,-3.168429,0.0,0.0,3.0,3.6353998,6.8332,-1.4218999,-0.324499,-0.690073,0.626937
1590066446948,1.5909278,-6.0989895,-4.3485885,0.0,0.0,3.0,3.4003,3.5853,-2.7463,-0.33833998,-0.683375,0.623793
1590066446968,1.7742279,-7.8227377,-2.291615,0.0,0.0,3.0,3.6934,2.0821,-1.4176999,-0.346309,-0.681752,0.619786
1590066446990,1.0393612,-9.229351,0.09532754,0.0,0.0,2.0,3.2668998,0.71279997,1.2538999,-0.349241,-0.682982,0.616853
1590066447010,-0.98265696,-11.1445875,0.5885235,0.0,0.0,2.0,1.6480999,-1.0067999,2.4403,-0.348599,-0.683667,0.616863
1590066447031,-3.4506574,-13.119651,-2.9306943,0.0,0.0,2.0,-1.0110999,-3.2245998,0.47439998,-0.34808,-0.682298,0.618441
1590066447054,-4.864338,-13.328262,-7.2545557,0.0,0.0,2.0,-2.9610999,-4.1558,-4.6962,-0.347954,-0.679693,0.621072
1590066447074,-2.9919095,-12.006643,-6.2236123,0.0,0.0,2.0,-2.0170999,-3.1244,-5.3561997,-0.347359,-0.677309,0.62457
1590066447093,-1.6772723,-10.587217,-5.312465,0.0,0.0,2.0,-0.061899997,-1.6737,-4.1972,-0.34187,-0.677219,0.629644
1590066447116,-1.4052527,-8.02321,-3.4407072,0.0,0.0,2.0,0.6006,1.0877,-2.2228,-0.33531,-0.678773,0.632874
1590066447135,-1.6652822,-6.510993,-2.799406,0.0,0.0,2.0,0.3656,2.7063,-1.4361,-0.335977,-0.67889297,0.631298
1590066447157,-1.9625367,-5.6702356,-2.1853125,0.0,0.0,2.0,-0.046299998,3.7752998,-0.8656,-0.338567,-0.679511,0.627374
1590066447178,-1.9096535,-6.0275655,-1.6389077,0.0,0.0,2.0,-0.1664,3.7626998,-0.0471,-0.341818,-0.682463,0.620768
1590066447200,-1.8014165,-6.1817713,-2.0412006,0.0,0.0,2.0,-0.1717,3.2449,-0.051099997,-0.346645,-0.686825,0.611781
1590066447219,-1.3460298,-5.3614697,-2.0016294,0.0,0.0,2.0,0.053999998,3.6938999,-0.1241,-0.351202,-0.693054,0.601033
1590066447240,-0.49448884,-4.5508795,-1.5379968,0.0,0.0,2.0,0.5574,4.6474,0.6337,-0.356526,-0.700501,0.588003
1590066447262,-0.38069722,-6.1225295,-1.830032,0.0,0.0,2.0,1.1654,4.4343,0.8785,-0.36448,-0.707068,0.572791
1590066447285,-0.35913983,-8.754504,-2.5875,0.0,0.0,2.0,0.8696,2.2721999,1.1084,-0.376237,-0.716587,0.548959
1590066447305,-0.9402126,-11.834232,-6.3150516,0.0,0.0,2.0,0.0687,-2.4083998,-2.5987,-0.382688,-0.723567,0.532801
1590066447326,-2.1461816,-14.252061,-7.662288,0.0,1.0,2.0,-1.1915,-4.9832997,-4.1573,-0.385747,-0.73091,0.51948
1590066447349,-3.1673565,-15.24619,-3.4614124,0.0,1.0,2.0,-2.2854,-6.1874,-0.83599997,-0.381537,-0.739123,0.513213
1590066447369,-2.8757427,-13.775595,-1.5571889,0.0,1.0,2.0,-2.2495,-5.4202,2.106,-0.376591,-0.746364,0.508842
1590066447389,-3.2725577,-12.626971,-2.4530897,0.0,1.0,2.0,-2.3767998,-3.8618,1.8819,-0.379219,-0.746754,0.505728
1590066447410,-3.2311573,-12.643645,-4.0711865,0.0,1.0,2.0,-2.6713998,-3.5784,0.3497,-0.380115,-0.745551,0.50654
1590066447432,-1.3265314,-12.645196,-4.2644277,0.0,1.0,2.0,-1.5737,-3.8107,-0.5814,-0.377474,-0.745564,0.509873
1590066447452,-0.6613551,-11.619128,-4.131339,0.0,1.0,2.0,-0.14469999,-3.4826,-0.33249998,-0.374667,-0.744426,0.515426
1590066447474,-0.72605604,-9.635685,-4.108594,0.0,1.0,2.0,0.3245,-2.0054998,-0.51629996,-0.368848,-0.738688,0.529288
1590066447495,-0.8326842,-7.737093,-3.6695452,0.0,1.0,2.0,0.2717,1.1,-0.4567,-0.362122,-0.732858,0.542822
1590066447515,-0.8196789,-6.026493,-3.1209662,0.0,1.0,2.0,0.3013,2.0345,-0.37669998,-0.353391,-0.726492,0.558213
1590066447537,-0.74272925,-4.1605477,-2.2635932,0.0,1.0,2.0,0.5845,4.6286,0.0578,-0.343565,-0.720353,0.573843
1590066447557,-1.0699017,-3.022488,-1.3641299,0.0,1.0,2.0,0.49879998,6.0652,0.77059996,-0.33309498,-0.715079,0.588711
1590066447579,-1.8553244,-2.8323405,-1.403845,0.0,1.0,2.0,0.0039,6.6612997,0.959,-0.322631,-0.710847,0.601946
1590066447601,-1.8363527,-3.612266,-1.9948872,0.0,1.0,2.0,-0.4409,6.4434,0.2662,-0.312244,-0.709282,0.611606
1590066447623,-1.2808021,-5.552441,-2.6239686,0.0,1.0,2.0,-0.016999999,5.1598997,-0.28849998,-0.297531,-0.710622,0.621202
1590066447642,-0.5545163,-8.69618,-3.3117557,0.0,1.0,2.0,1.0253,1.7159,-1.5261999,-0.287236,-0.712867,0.6263
1590066447663,-0.5469027,-11.271049,-3.0568018,0.0,1.0,2.0,1.2921,-1.4587,-1.3519,-0.275181,-0.715783,0.631415
1590066447682,-1.956465,-14.820788,-2.7061086,0.0,0.0,2.0,0.4491,-4.6447997,-1.0935,-0.261649,-0.719571,0.635644
1590066447704,-3.9011219,-14.649459,-3.0617816,0.0,0.0,2.0,-1.3899,-5.6752,-1.1784999,-0.251951,-0.72141,0.639038
1590066447727,-3.6749177,-11.1602745,-4.4348946,0.0,0.0,2.0,-2.1004999,-2.6817,-2.5986,-0.245667,-0.721215,0.642252
1590066447743,-2.487432,-9.585282,-3.4122546,0.0,0.0,2.0,-1.0879999,-0.45299998,-2.2271,-0.243515,-0.720866,0.643319
1590066447765,-1.5038267,-8.204191,-2.9497905,0.0,0.0,2.0,0.19919999,0.89849997,-1.4563,-0.242578,-0.721389,0.642791
1590066447787,-1.1763384,-6.7486224,-2.618213,0.0,0.0,2.0,0.48549998,2.36,-1.2062,-0.239947,-0.722787,0.641946
1590066447809,-1.0215771,-5.6388235,-1.3782749,0.0,0.0,2.0,0.7333,3.5953,-0.3073,-0.235558,-0.725494,0.640337
1590066447829,-1.4202979,-5.443198,-0.62579644,0.0,0.0,2.0,0.3663,4.0546,0.78529996,-0.23241399,-0.728713,0.63729
1590066447851,-2.1139843,-5.6191244,-0.88705176,0.0,0.0,2.0,-0.6641,3.9483998,0.99499995,-0.231661,-0.734891,0.628716
1590066447870,-3.1127112,-5.784592,-2.0899754,0.0,0.0,2.0,-1.6212,3.8293998,0.4878,-0.233576,-0.741494,0.618663
1590066447891,-4.4837937,-6.282788,-3.7041557,0.0,0.0,2.0,-3.185,3.3102,-1.4918,-0.238029,-0.750187,0.60450697
1590066447913,-4.62736,-7.248944,-2.3067176,0.0,0.0,2.0,-3.8346,2.6220999,0.7726,-0.243839,-0.76022,0.587954
1590066447935,-3.7392452,-9.379247,-2.653752,0.0,0.0,2.0,-3.514,0.9061,-0.5873,-0.251205,-0.766126,0.575832
1590066447953,-1.4344524,-11.5532875,0.54990983,0.0,0.0,2.0,-1.2791,-1.767,3.0087,-0.25487,-0.770677,0.567931
1590066447975,1.0910856,-13.608509,-1.3405136,0.0,0.0,2.0,1.1068,-3.7219,3.4194,-0.259664,-0.774221,0.560528
1590066447997,1.5437813,-14.961223,-1.5936477,0.0,0.0,2.0,2.5077,-5.3767,1.7291,-0.262901,-0.777205,0.555159
1590066448017,-0.8067981,-16.080044,-1.37386,0.0,0.0,2.0,1.0310999,-6.3697996,1.8087,-0.261284,-0.778107,0.556329
1590066448039,-3.0334632,-17.955736,-0.5177222,0.0,1.0,2.0,-1.0857999,-7.8059998,2.3137999,-0.256519,-0.770824,0.569797
1590066448059,-3.573078,-18.753351,-2.928396,0.0,1.0,2.0,-2.6899,-9.3586,1.4379,-0.240137,-0.763643,0.588042
1590066448081,-1.9436607,-18.252522,-3.8464575,0.0,1.0,2.0,-1.2997999,-9.2843,-3.7833,-0.228283,-0.754314,0.605278
1590066448101,0.10150458,-12.4688015,0.58605266,0.0,1.0,2.0,0.5336,-5.3054,3.1924,-0.213283,-0.74785,0.619741
1590066448123,-0.027150247,-6.4256063,-1.4604821,0.0,1.0,2.0,1.1541,1.5259,0.1503,-0.204349,-0.738853,0.633909
1590066448143,0.48700938,-2.0346692,0.60337716,0.0,1.0,2.0,1.5547999,6.798,1.3988,-0.198577,-0.727247,0.649378
1590066448165,-0.81993747,0.77645874,1.6804422,0.0,1.0,2.0,0.7123,9.382299,2.3397,-0.190426,-0.714165,0.666782
1590066448186,0.02360683,1.7590295,1.5658654,0.0,1.0,2.0,0.9472,11.519,2.2026,-0.177828,-0.700129,0.685972
1590066448206,-0.6389167,-3.3418365,-1.3758136,0.0,1.0,2.0,0.8739,9.3495,0.2445,-0.166408,-0.685767,0.703891
1590066448229,-1.1713679,-9.72224,-5.192736,0.0,1.0,2.0,0.0958,0.99939996,-5.3599,-0.156398,-0.672128,0.719939
1590066448249,-1.2790209,-13.756029,-4.7814217,0.0,1.0,2.0,0.2199,-3.1992998,-5.3032,-0.1505,-0.670416,0.723698
1590066448269,-2.10661,-15.302281,-5.7433066,0.0,1.0,2.0,-0.5712,-5.6703,-6.6236,-0.137141,-0.670057,0.727921
1590066448291,-3.0532105,-12.713804,-2.4527447,0.0,1.0,2.0,-1.7760999,-4.4463,-4.2158,-0.116962,-0.672957,0.729889
1590066448311,-1.1642811,-9.854859,-1.2004144,0.0,1.0,2.0,-0.4845,-0.8567,-2.2137,-0.103631,-0.676675,0.728873
1590066448333,0.5624938,-9.494321,-1.6996725,0.0,1.0,2.0,1.1566,0.2965,-1.6953,-0.107857,-0.678181,0.726854
1590066448353,2.7195544,-9.822471,-2.5321171,0.0,1.0,2.0,3.3948,0.0053999997,-3.0960999,-0.124113,-0.678039,0.72412
