@ HyperIMU - ianovir
@ Date:Thu Jun 11 21:28:41 GMT+02:00 2020, Sampling Rate:20ms

linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
-3.8548,-6.2145,-3.5674,-0.617312,-0.494,0.275506
-5.2030997,-4.8210998,-3.0023,-0.614996,-0.496189,0.271916
-6.3048997,-0.9733,-2.0981,-0.617316,-0.499944,0.27792498
-5.6082997,1.2334,-2.0746,-0.62014997,-0.503126,0.280538
-4.0137,3.2875998,-1.8812,-0.624155,-0.506472,0.278252
-2.1422,4.9744,-1.2303,-0.628071,-0.510679,0.26882198
-0.45619997,6.1071997,0.67399997,-0.628365,-0.517227,0.252224
0.29709998,7.2683997,1.2695,-0.624843,-0.52754,0.230317
0.0348,8.5971,1.8524,-0.616286,-0.540035,0.207436
-3.36,6.2131,2.2546,-0.600519,-0.548025,0.184559
-4.0029,-0.41889998,-1.7315999,-0.594014,-0.548958,0.195152
-0.7787,-8.0563,-6.1591997,-0.591305,-0.549841,0.217141
0.1732,-9.8084,-4.5197997,-0.59261,-0.550782,0.232342
-5.1203,-1.4817,-1.6094999,-0.591433,-0.55824697,0.241653
-5.6777997,0.5024,-1.2881,-0.590015,-0.568509,0.252092
-4.7177997,0.6957,-2.0412,-0.589956,-0.576956,0.260445
-2.5837998,-0.377,-3.7893,-0.590469,-0.581929,0.264269
-6.1895,3.5275998,2.6329,-0.590844,-0.581935,0.266808
-4.1382,6.3799996,6.0822,-0.58659,-0.577077,0.280664
-0.322,4.9056,2.0654,-0.579432,-0.57146,0.296918
-1.5696,2.7742,-0.4526,-0.581491,-0.557484,0.320422
-0.53209996,1.9865999,-0.0585,-0.580574,-0.552219,0.328819
1.3258,-5.8982,2.4638,-0.569286,-0.5404,0.361211
0.0894,-9.5455,2.6408,-0.55606997,-0.536127,0.385284
0.069,-9.867499,-0.9252,-0.542675,-0.536963,0.403874
-0.3497,-5.4259,-2.9506,-0.532968,-0.546353,0.412002
-1.3126,-0.6692,-0.0022,-0.526302,-0.555778,0.418509
-2.4132,3.4773998,5.5136,-0.519927,-0.557935,0.426529
0.3463,7.3942,6.6752,-0.507785,-0.559908,0.434744
3.7154999,9.4791,4.7065,-0.488833,-0.569658,0.441629
1.8514999,0.88809997,4.2193,-0.468523,-0.580184,0.45011
-0.0504,-1.8278999,5.2743,-0.46344098,-0.575882,0.456022
-5.2799,-3.264,4.9017997,-0.458158,-0.573598,0.462572
-4.5538,-0.743,0.5521,-0.45744,-0.571313,0.469209
-3.6464,-2.5200999,1.2294999,-0.454791,-0.573894,0.474645
-3.8279,-3.8197,2.493,-0.453279,-0.574151,0.477331
-3.7795,-1.6495999,2.5691,-0.455921,-0.569322,0.478985
-3.2832,-0.6145,3.1353,-0.461383,-0.562568,0.479878
-2.648,0.83949995,3.0899,-0.466768,-0.556031,0.48028
-1.8783,1.9453,2.0664,-0.471414,-0.550117,0.479107
-0.83199996,1.6043999,1.1774,-0.476761,-0.545649,0.475584
-0.23269999,0.7678,1.6536,-0.481272,-0.542851,0.47037598
-0.2889,0.51919997,1.731,-0.484686,-0.539757,0.465298
-2.1838,-0.1435,0.9482,-0.492056,-0.531721,0.459773
-2.7779999,-0.68329996,0.50729996,-0.49802,-0.52853,0.455154
-1.9877,-1.2840999,0.88089997,-0.504234,-0.525986,0.449819
-0.8448,-1.3263,1.9853,-0.510695,-0.522893,0.444198
-1.6308999,-1.0253,2.5895998,-0.518484,-0.518852,0.437911
-3.333,-0.0093,2.0553,-0.5274,-0.514436,0.431286
-3.6697998,1.2179999,1.4906,-0.536332,-0.510735,0.423699
-1.6006999,2.1441,1.4433,-0.54311,-0.509037,0.414257
0.85539997,2.415,1.3077999,-0.546673,-0.509734,0.403007
1.6443,2.9549,1.2838,-0.550336,-0.509498,0.389364
0.6997,3.7705998,1.3253,-0.556088,-0.508272,0.37302
-0.0222,0.65459996,0.74079996,-0.566849,-0.507892,0.347002
1.247,-0.3129,-0.15799999,-0.5722,-0.509929,0.329716
1.6286,-0.1322,-0.4473,-0.573722,-0.512871,0.320434
-3.5212,2.3158998,0.14989999,-0.585117,-0.519405,0.280675
-7.1724,1.7658,2.0500998,-0.593348,-0.520542,0.260681
-6.2917,-3.3132,3.9120998,-0.601108,-0.513939,0.245197
-4.5513997,-7.0650997,4.8276,-0.60964,-0.49998,0.229946
-6.2216997,-9.123,2.2824,-0.61833,-0.484808,0.216909
-7.533,-10.0861,0.203,-0.628247,-0.470276,0.206511
-8.25,-8.0745,-0.6131,-0.640428,-0.455071,0.201509
-4.7307,-0.4001,-0.5356,-0.660982,-0.431037,0.212812
