@ HyperIMU - ianovir
@ Date:Thu Jun 11 21:33:15 GMT+02:00 2020, Sampling Rate:20ms

linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
-4.4136,-4.1716,-5.7805,0.001918,-0.50077,-0.797868
-5.744,-4.1881,-5.8062997,0.062473,-0.50255,-0.787045
-6.7156,-4.9888,-5.2721996,0.082284,-0.498415,-0.782184
-5.3862,-8.5464,-1.4814,0.138554,-0.467193,-0.790658
-6.1910996,-8.0227995,-4.0596,0.161022,-0.451206,-0.794304
-8.6153,-6.0557,-6.6548,0.179729,-0.441467,-0.792741
-6.355,-4.3423,-3.0066,0.194955,-0.42976,-0.792504
-1.9727999,11.3341,2.7902,0.201919,-0.427776,-0.786455
-5.3898,23.7085,-3.24,0.191168,-0.435612,-0.783082
1.0861,20.8899,-5.0115,0.151722,-0.453832,-0.781498
2.9933999,18.3051,-7.0154996,0.124768,-0.469826,-0.773681
6.667,17.049599,-3.6987,0.119227,-0.485492,-0.772428
12.7569,9.6786995,-1.6359999,0.130339,-0.497086,-0.761521
10.3069,4.0143,-4.8073997,0.147366,-0.514461,-0.742365
-4.5295,4.3306,-3.9078999,0.176898,-0.525317,-0.722787
-8.9745,1.2554,-3.3169,0.209604,-0.521966,-0.7166
-4.5111,-4.6306,-3.8955,0.242784,-0.518112,-0.716323
0.68189996,-7.9975,-1.5819,0.277111,-0.508969,-0.711808
2.0458999,-12.6349,-0.486,0.261351,-0.50489,-0.730035
0.78029996,-14.8656,-0.3401,0.230772,-0.507837,-0.751693
0.95729995,-6.5906,-3.4469,0.171876,-0.523654,-0.770563
5.2685,-2.0304,-1.624,0.139585,-0.526509,-0.773688
5.2486997,-2.0851,-0.22749999,0.115645,-0.521081,-0.776359
2.0674,-0.76,-5.3443,0.111205,-0.523591,-0.768102
-0.34219998,3.2995,-8.3052,0.120078,-0.531632,-0.751869
-1.9916999,4.8032,-7.5313997,0.12759499,-0.531714,-0.737132
-5.0676,8.6542,-4.6942,0.133686,-0.523726,-0.730076
-1.4153999,13.713699,-4.1731,0.137174,-0.526222,-0.724321
5.8981,16.098799,-12.5443,0.146447,-0.544489,-0.712761
8.3578,7.5871997,-8.371699,0.155011,-0.546928,-0.706189
-1.7731999,-0.9632,-7.4658,0.186346,-0.54417,-0.701352
-2.2904,-4.5250998,-3.0328,0.211219,-0.552044,-0.695372
-1.6064,-5.3443,0.2686,0.220861,-0.556252,-0.697293
-3.3625,-3.2549999,2.2043,0.233836,-0.55019,-0.699843
-0.9801,-2.205,2.935,0.248509,-0.53422,-0.701827
3.5744,-4.0859,3.1352,0.243076,-0.51746,-0.705036
1.1874,-5.9785,3.5267,0.22355899,-0.500334,-0.711543
-0.598,-6.5982,0.6368,0.19844499,-0.487432,-0.721148
1.3885,-6.7791,-2.0686,0.170772,-0.481005,-0.727067
3.1455,-6.2002997,-3.6108,0.139882,-0.479927,-0.726538
7.1436996,5.9911,-9.2817,0.10251,-0.487602,-0.70949
8.2038,17.5179,-14.0727,0.102404,-0.499002,-0.689624
1.8335999,17.8347,1.8872999,0.102249,-0.495248,-0.687238
-8.3871,8.8257,-5.7153997,0.114947,-0.489773,-0.689257
-2.1285,8.934999,-2.8016,0.123877,-0.49528798,-0.688879
2.6308,4.0453,-5.65,0.134708,-0.50624,-0.685822
2.7326999,-0.0576,-6.0227,0.146088,-0.519212,-0.687335
4.0418,-3.1966999,-3.5921,0.154919,-0.528063,-0.692627
6.197,-6.3873,-2.0758998,0.156724,-0.536278,-0.696769
-2.8566,-5.094,-0.3821,0.161276,-0.549548,-0.70083797
-5.0484,-4.6905,0.14829999,0.17198999,-0.544665,-0.712149
-3.5979,-5.1252,-2.7080998,0.18111,-0.53677,-0.721147
-2.145,-4.2072,-3.0519,0.183672,-0.538664,-0.721118
0.46789998,-2.7285,-1.9253,0.167621,-0.535013,-0.72576
2.7319999,1.0458,-7.1327,0.125575,-0.531096,-0.734287
2.0395,6.099,-12.934299,0.110783,-0.535499,-0.730608
2.9780998,8.0982,-6.0477,0.110029,-0.530135,-0.724754
-5.2787,6.6422997,-1.8549,0.096668,-0.525909,-0.726608
-6.2426996,4.4147997,-7.3831997,0.090775,-0.531806,-0.727596
0.008599999,5.9087996,-2.4717999,0.111918,-0.528623,-0.728507
2.2152,2.6408,-1.0522,0.139566,-0.517562,-0.729505
0.3308,-2.0815,0.2595,0.168227,-0.503916,-0.729732
0.7477,-2.536,0.3628,0.176821,-0.495717,-0.729183
1.7649,-3.7842999,-1.0018,0.176898,-0.478751,-0.725932
1.655,-4.9182997,-5.0772,0.167183,-0.477682,-0.717557
-0.3489,-6.3689,-5.2791,0.151692,-0.480962,-0.706904
-2.5983999,-8.082,-4.4579997,0.1252,-0.468535,-0.706568
-5.8808,-8.0984,-2.042,0.121043,-0.451924,-0.705974
-9.776899,-5.5636997,6.4385,0.122567,-0.438467,-0.702875
-14.2014,0.5804,11.687099,0.144099,-0.423215,-0.69961697
0.3593,5.5969,-0.17799999,0.167171,-0.433559,-0.688696
5.4172,24.654999,-12.3901,0.185203,-0.462037,-0.678044
12.9043,27.557098,8.6924,0.190164,-0.4749,-0.676351
4.7546,13.4514,6.6179,0.186001,-0.493785,-0.670788
-0.7496,13.7751,3.2879,0.204564,-0.490703,-0.660902
-0.38619998,7.2802,-2.358,0.245143,-0.468165,-0.645144
-1.1646999,3.4301,-2.3295,0.269004,-0.453722,-0.636123
-2.8367,0.0246,-2.2525,0.291193,-0.436299,-0.630996
-3.3579,-3.6309998,-2.6671999,0.311566,-0.417652,-0.631308
-2.1469998,-7.5825996,-3.8411,0.328793,-0.403795,-0.637134
0.5273,-10.9127,-4.4281,0.330863,-0.393391,-0.662539
3.181,-13.4836,-4.1781,0.32276,-0.394714,-0.679622
3.9280999,-13.8682995,-5.1233997,0.317446,-0.394972,-0.690449
0.4772,-8.5612,-6.7528996,0.3157,-0.396268,-0.693933
-1.1278,4.9649997,-5.2167997,0.367458,-0.385345,-0.668994
-3.1838,11.604899,0.24479999,0.401716,-0.36893,-0.654397
-0.009699999,3.7995,2.9724998,0.425703,-0.354728,-0.642196
-0.58809996,-3.2092,-0.1744,0.431834,-0.347312,-0.639995
-0.2798,-1.3181,-2.4501,0.42013898,-0.352932,-0.64436
-0.9457,0.7044,-5.8675,0.403607,-0.365975,-0.650963
-0.5873,0.5159,-7.804,0.387435,-0.380785,-0.657065
-0.070599996,-2.6678998,-6.7283998,0.375048,-0.39214998,-0.66185
1.6788,-5.8057,-4.441,0.363731,-0.39846,-0.662134
4.4902,-8.0589,-0.9701,0.341784,-0.395876,-0.667637
6.0562997,-9.342999,0.6637,0.323745,-0.389911,-0.66924
-0.062299997,-6.6712,0.561,0.313076,-0.376949,-0.666422
-2.7746,-3.8908,1.5327,0.311059,-0.367272,-0.671614
-8.6725,14.6255,-6.0383997,0.314913,-0.365994,-0.66828
-6.8160996,22.3265,-0.2609,0.31449,-0.372546,-0.663809
-4.1632,23.6213,-2.6332,0.318991,-0.382081,-0.657
-2.3697,24.722,-3.5419,0.313505,-0.402028,-0.66947
7.2145996,12.5911,-2.0956,0.31881,-0.41172,-0.669501
3.7459,5.1689997,-3.7463,0.326334,-0.420114,-0.666976
1.4811,0.43359998,-4.3717,0.33746,-0.429212,-0.664803
3.0542,-3.1302,-3.5159998,0.347538,-0.439826,-0.6609
5.1826,-8.3463,-2.7854998,0.342567,-0.456206,-0.659103
3.4013999,-13.9112,-5.3417,0.319153,-0.485823,-0.67477
1.6538999,-17.0731,-4.1408997,0.317206,-0.488623,-0.683901
2.0635,-9.694099,2.3485,0.303676,-0.478043,-0.696343
-2.4977,-4.2602,2.1891,0.278883,-0.47153,-0.711234
-8.4129,-4.345,1.5418999,0.253634,-0.465069,-0.730231
-6.7265997,1.7979,-10.817599,0.246225,-0.479925,-0.732955
2.2619,3.5117998,-6.8651,0.220082,-0.504023,-0.737127
7.3304996,6.6780996,-7.8184,0.19354899,-0.520971,-0.741151
11.9354,12.249599,-12.9473,0.184337,-0.539343,-0.731115
5.4607997,15.302,-8.0301,0.166747,-0.560151,-0.716328
-2.5286999,12.8911,-5.3898,0.159431,-0.572953,-0.711154
-5.4205,7.7548,-5.0344996,0.15626,-0.585571,-0.709365
-2.276,5.5737,-3.3495998,0.154917,-0.589675,-0.710194
-2.3174,4.1133,-4.4024997,0.150346,-0.589855,-0.714399
-3.2533998,-2.9608998,-3.4352,0.114942,-0.593835,-0.726684
-2.6053,-7.074,-0.99439996,0.063378,-0.59269,-0.739626
-4.2387,-9.1802,-4.0311,-7.2E-5,-0.578763,-0.760386
-4.2978,-11.3172,-5.9516,-0.075833,-0.583351,-0.766409
-4.1012,-13.0357,-6.3613997,-0.136195,-0.589156,-0.763211
0.0484,-12.3891,-6.4939,-0.182972,-0.590272,-0.757138
3.5616,-6.3371997,-5.4818,-0.249005,-0.58566,-0.744056
2.6764,-0.81579995,0.1305,-0.278159,-0.572087,-0.744213
-2.3198,8.5220995,3.8614998,-0.287428,-0.557916,-0.751607
-7.6215997,11.312099,-9.307099,-0.290663,-0.554962,-0.753824
-7.9158998,13.7130995,-2.9857,-0.29578,-0.552525,-0.75541997
-5.2585,10.2001,2.1634998,-0.309357,-0.548279,-0.75702
8.436,12.3601,-4.1962,-0.333417,-0.550349,-0.74912
20.223799,11.281,-3.2438998,-0.373193,-0.547111,-0.734377
9.7003,12.096399,-2.4828,-0.395331,-0.537237,-0.731177
-0.88879997,8.8727,-5.0541997,-0.374997,-0.546973,-0.736974
-0.8383,1.9482,-4.5362997,-0.339571,-0.571919,-0.737592
-2.146,-2.5992,0.0841,-0.322541,-0.588861,-0.73375
-3.5159998,-3.692,3.0321999,-0.305737,-0.591712,-0.739164
-6.3504996,-7.4704,2.547,-0.258118,-0.593495,-0.755409
-5.146,-6.7493,2.5577,-0.226285,-0.589664,-0.768123
-1.7715,-4.7061,1.5303999,-0.212801,-0.579005,-0.779392
-1.2889,-5.4951,-2.8743,-0.234723,-0.573023,-0.778547
-6.2397,-11.5401,-3.6850998,-0.2986,-0.555832,-0.771922
-11.1377,-6.8226,-6.4168997,-0.295972,-0.561452,-0.76945597
-7.146,7.1485996,-5.0971,-0.286628,-0.578757,-0.76104
0.42589998,19.1105,1.7851,-0.279402,-0.57398,-0.768045
3.0128999,7.1078,-2.2029,-0.274053,-0.566192,-0.77499
0.98319995,1.3891,-1.5978999,-0.268695,-0.566859,-0.776487
1.8848,3.0855,2.1268,-0.245162,-0.566421,-0.784902
2.5763,2.1972,0.89629996,-0.226749,-0.572087,-0.785924
-0.354,4.4396,3.8535,-0.20877899,-0.577395,-0.785967
-0.14819999,1.5949999,4.8332,-0.191974,-0.575388,-0.789894
0.1785,-0.0047,1.8302,-0.176388,-0.571142,-0.793042
-0.4432,-2.7129998,-3.8291,-0.17057,-0.570679,-0.78952
-2.9542,-5.6131997,-7.9624,-0.170699,-0.57739997,-0.779579
-5.6003,-8.5703,-9.092299,-0.165065,-0.589213,-0.766932
-7.0235,-10.5963,-7.9978,-0.148685,-0.606724,-0.750935
-7.5715,-10.618,-6.4007998,-0.110697,-0.628005,-0.73067
-5.3889,-2.4321,-2.0844,-0.05998,-0.640411,-0.713794
-5.9922,2.3671,4.2379,0.00682,-0.629704,-0.697917
-7.646,3.8490999,-2.9403,0.043892,-0.626223,-0.6851
-9.1336,6.4330997,-8.0996,0.079875,-0.627019,-0.671636
-10.4859,13.8712,-1.6466999,0.119061,-0.61714,-0.668182
-9.7395,18.392,-3.5981998,0.154556,-0.597202,-0.670894
-4.1844997,15.720599,-10.3892,0.174961,-0.586244,-0.670388
-5.6573997,14.2261,-4.5302997,0.191747,-0.57423997,-0.675716
-3.2536,10.6138,-2.0691,0.210776,-0.571904,-0.669334
-5.3433,5.9799,-0.8208,0.236996,-0.57791,-0.656397
-4.6148,2.3206,-0.1612,0.250707,-0.573957,-0.656416
-3.0683,-1.1056,0.69159997,0.266298,-0.566878,-0.658274
-0.9596,-4.1986,0.75839996,0.274103,-0.558157,-0.665145
0.6466,-7.3957996,-0.43249997,0.269346,-0.550818,-0.6773
1.6195999,-10.1696,-1.7325,0.247291,-0.550918,-0.695989
3.0642998,-11.8966,-3.8335,0.229865,-0.556959,-0.708504
4.9336,-11.1237,-2.9057,0.211261,-0.561442,-0.717679
5.4921,-4.9807,-0.3261,0.201775,-0.56138897,-0.721337
2.8429,1.1941,-1.5458,0.204563,-0.562882,-0.717412
-2.7986,5.2365,-3.9847,0.213161,-0.563825,-0.710568
-5.9909997,5.1324997,-4.5649,0.215511,-0.5633,-0.706777
-6.1882997,2.6661,-1.1043,0.203116,-0.552213,-0.715214
-1.6344,2.0203,-3.3528,0.192932,-0.546193,-0.719992
0.0674,-0.58889997,-6.6622,0.180953,-0.550521,-0.720287
1.2287999,-4.1840997,-5.6653,0.16793,-0.558969,-0.719271
2.5678,-6.5445,-2.1617,0.148368,-0.564596,-0.719974
2.8193998,-8.1522,-0.3502,0.122661,-0.561781,-0.726085
-0.028099999,-7.9686,-1.1523,0.100508,-0.553753,-0.732962
-3.3249,-7.0938997,-3.006,0.092986,-0.54045,-0.740127
-5.7843,-6.2025,-2.9004,0.106234,-0.526621,-0.7447
-8.1215,-3.8358998,-3.0075998,0.116826,-0.516238,-0.746838
-10.6685,12.020599,-9.3295,0.121151,-0.534461,-0.733113
-8.1029,13.979099,-4.4163,0.119314,-0.5462,-0.721937
6.6947,24.2983,-0.3983,0.135942,-0.547911,-0.712783
-3.3695,23.850899,-2.1994998,0.145861,-0.545967,-0.715119
-4.8963,11.410299,-2.3878999,0.161001,-0.538819,-0.717325
-6.0023,5.8213997,-4.3349,0.173143,-0.532914,-0.720439
-6.1721997,-0.2349,-5.7471,0.179208,-0.533724,-0.724671
-4.7205997,-7.0341,-6.0299997,0.180547,-0.541254,-0.730523
-2.4526,-12.5148,-5.9765,0.163782,-0.550867,-0.74353397
1.1434,-14.941799,-5.5639997,0.153126,-0.558896,-0.749095
2.35,-13.0974,-3.3771,0.146768,-0.560154,-0.75358
-2.9006,-7.0158,1.1683999,0.159281,-0.537313,-0.769232
-3.3148,-6.0839,2.018,0.163964,-0.523456,-0.780165
2.6734,-2.6143,2.4679,0.151695,-0.5043,-0.797029
3.5579,5.9459996,-8.9032,0.128156,-0.518782,-0.792707
4.9715,5.9066,-10.9344,0.112072,-0.537063,-0.780809
4.8722,13.8291,-8.0008,0.101555,-0.550232,-0.770297
12.078899,11.0254,-3.327,0.094818,-0.560692,-0.761194
6.7019,5.0499,-3.8167999,0.083087,-0.575754,-0.75146
-0.8628,3.2763,-3.9283,0.079318,-0.582595,-0.747357
-3.9871998,2.6822,-3.8690999,0.095973,-0.574905,-0.744443
-4.1369,-2.1815,-1.124,0.113802,-0.565011,-0.742075
-3.3223999,-3.1713998,-1.1969,0.111919,-0.561648,-0.741848
-1.0762,-4.9565997,-1.6534,0.092889,-0.550325,-0.74643
-0.6795,-5.604,-2.2862,0.06351,-0.538421,-0.753271
-2.0695,-5.6686,-2.3836,0.030191,-0.521591,-0.762038
-3.6926,-8.3365,0.1356,-0.014945,-0.499692,-0.777006
-7.8912997,-5.4037,0.7942,-0.045893,-0.483104,-0.788376
-5.6828,-0.8376,-13.7633,-0.073551,-0.493309,-0.787277
-0.17469999,6.7258,-9.845099,-0.085971996,-0.503635,-0.784058
10.848499,17.8021,-0.21319999,-0.08151,-0.501976,-0.785183
18.654,14.3255,-4.1246,-0.098135,-0.507022,-0.778344
7.3525996,19.5912,-7.0488997,-0.125567,-0.518976,-0.769837
-2.1901999,13.0622,-5.2602,-0.100581,-0.517382,-0.76629
-5.7626,8.0598,-5.575,-0.0719,-0.526384,-0.764336
-5.2125998,2.7951,-3.8485,-0.043483,-0.542113,-0.761498
-1.6114,-1.3565999,-2.5195,-0.015785,-0.557484,-0.757888
1.7148999,-4.2938,-2.1915998,0.003905,-0.572923,-0.752557
2.2979,-8.1531,0.9111,0.024291,-0.57781297,-0.75103
0.99979997,-11.6011,1.7649,0.039996,-0.573487,-0.755823
-0.8113,-10.8632,2.8748999,0.048321,-0.555198,-0.768523
-2.3846998,-8.2678995,0.4525,0.049561,-0.526895,-0.78248197
-5.5037,-8.3895,-7.1913,0.06917,-0.524938,-0.776504
-8.7272,-6.9125,-12.2065,0.092477,-0.550406,-0.76051
-8.898399,15.4212,5.3856,0.089671,-0.562182,-0.759601
-0.018,18.7789,5.9605,0.118145,-0.540783,-0.764796
7.8171997,14.215199,-5.185,0.114183,-0.53254,-0.767107
2.1711,6.0673,-7.1842,0.10586,-0.533851,-0.767714
-1.0886999,1.4758999,-4.2183,0.116679996,-0.528971,-0.770372
-0.0179,-2.4478,-1.655,0.118145,-0.523124,-0.77455
0.3383,-3.3925,0.6563,0.11223,-0.51756,-0.777521
1.3051,-2.3407,1.3462,0.108135,-0.513757,-0.777366
2.4710999,-2.8067,-0.1437,0.104191,-0.512164,-0.77556497
2.2767,-3.5837998,-2.2923,0.101976,-0.510121,-0.772563
1.6231999,-5.408,-4.4674997,0.102523,-0.497198,-0.765823
0.7676,-6.8631997,-6.2281,0.091313,-0.494587,-0.75833
-2.1524,-7.862,-7.561,0.086041,-0.501089,-0.746095
-5.3499,-6.8602,-5.9827,0.098732,-0.509624,-0.73393
-5.8082,-1.1099,0.9176,0.123444,-0.507492,-0.725765
0.2521,10.6319,11.9001,0.143393,-0.499177,-0.718235
0.7944,24.719398,6.0821,0.174963,-0.48938,-0.705916
8.6061,18.3279,0.80109996,0.191195,-0.484551,-0.695068
7.1681,11.179,-4.0166,0.196339,-0.476608,-0.684835
-5.9919996,10.664,-2.7712,0.218621,-0.453224,-0.680029
-7.9354997,8.5014,-3.1599998,0.218203,-0.446953,-0.680391
-5.1222997,1.9791,-2.4491,0.242362,-0.44203,-0.676104
0.2944,-0.5471,-2.1399999,0.253487,-0.441172,-0.66832
3.5152,-2.3899,-3.6764998,0.269629,-0.446485,-0.650921
3.1987,-3.1381,-3.6676,0.288359,-0.447049,-0.631718
-4.1021,-7.4553,-2.6109,0.313222,-0.423402,-0.638458
-4.3701997,-8.6834,-2.0760999,0.333245,-0.395718,-0.655431
-3.7136,-7.6843,-1.8892,0.35173,-0.368729,-0.671909
-2.7352998,-7.0027,-1.1646999,0.363032,-0.343982,-0.688193
0.5553,-7.0525,1.6326,0.352764,-0.326033,-0.707173
3.5742,0.494,4.7784,0.337215,-0.316099,-0.715566
2.7126,14.286099,-3.3374,0.320851,-0.323868,-0.710436
4.3594,7.6019998,-8.7003,0.277094,-0.366226,-0.700123
1.9384999,5.2869997,-3.6251998,0.259941,-0.387419,-0.686444
1.6305,7.9693,3.8818998,0.251849,-0.385349,-0.679002
-1.9354999,4.7945,1.6452,0.251309,-0.371114,-0.67821
-0.19839999,1.1255,-2.4647,0.263649,-0.352595,-0.675265
1.8395,-0.53139997,-7.6133,0.266099,-0.348593,-0.66356
-1.6335,-6.1004,-7.2316,0.269531,-0.351628,-0.650972
-2.5165,-9.5831995,-4.7964997,0.27238,-0.339491,-0.665927
-3.0670998,-9.759,-3.6453,0.266764,-0.330117,-0.684013
-1.7851,-7.4932,-3.9622998,0.265973,-0.326703,-0.697267
0.0074,-2.1778,1.7017,0.262728,-0.336507,-0.706793
1.7516999,2.2986,8.5225,0.259471,-0.338681,-0.707572
2.4533,18.6863,-15.3855,0.255601,-0.358782,-0.688216
-0.7891,15.396199,-2.1027,0.262133,-0.372258,-0.675653
4.7874,14.6988,-1.8421999,0.255699,-0.381693,-0.672651
2.2568998,6.654,-8.835899,0.256456,-0.395248,-0.667898
2.9462,2.8209,-7.381,0.260068,-0.40563,-0.660517
1.2077999,2.2670999,-5.4656,0.269393,-0.41141,-0.653866
0.667,-0.309,-6.0066,0.285193,-0.421796,-0.646857
0.3451,-1.5227,-3.7206998,0.30228,-0.42711,-0.642483
2.2756,-4.5106997,-2.6313,0.306868,-0.433786,-0.640487
2.0885,-5.2084,-2.2632,0.304118,-0.442287,-0.637585
1.4344,-4.4941,0.32349998,0.29351,-0.44871598,-0.634751
0.6662,-4.5202,-0.55689996,0.276697,-0.453365,-0.637633
0.1794,-4.2585998,-2.6829998,0.254684,-0.461885,-0.638376
-2.4182,-3.1668,-6.7764997,0.239256,-0.471959,-0.63553
0.5922,1.5857999,-7.3462996,0.233835,-0.479857,-0.632004
6.0270996,12.3624,-6.1169996,0.233952,-0.48361298,-0.62692
9.1783,10.4674,-4.4108,0.234051,-0.491761,-0.61883
-2.7388,4.3896,-5.1386,0.218177,-0.5014,-0.618319
-1.1194,5.2641,-6.5727,0.21769,-0.500993,-0.621459
1.2681,3.9334,-5.4646997,0.238884,-0.510693,-0.617802
1.9739,2.6766999,-5.7402997,0.246143,-0.509645,-0.616935
1.4916999,0.1845,-2.2217999,0.254955,-0.527461,-0.613441
0.0111,0.1265,-0.3967,0.25616398,-0.53118,-0.616219
-1.1909,-0.84999996,-0.3322,0.25786,-0.529216,-0.619892
-0.3451,-3.0565,-0.82189995,0.254279,-0.525291,-0.623659
-0.3884,-4.7159,-0.5165,0.242508,-0.518511,-0.630044
0.3121,-5.8506,-1.122,0.21719,-0.514895,-0.636955
0.82989997,-6.1247,-1.3903999,0.179501,-0.515639,-0.64404
-0.0752,-4.8746,-3.8862,0.144831,-0.523335,-0.64388597
-2.4707,-4.145,-9.1088,0.123587,-0.536473,-0.640644
-1.582,-6.6756997,-7.5945997,0.105816,-0.544595,-0.634207
1.6975,-1.3248,-3.4731,0.105116,-0.532322,-0.62585497
-5.878,14.6433,-0.2521,0.115007,-0.515673,-0.627593
1.299,23.900799,-4.9958997,0.113506,-0.519511,-0.629644
-2.3248,8.4169,-3.1683998,0.097364,-0.510366,-0.624148
-2.3853,7.9012,-7.0195,0.090531,-0.510788,-0.630071
-3.7466998,8.7838,-9.965799,0.094321,-0.520085,-0.638037
1.2839999,5.3761997,-12.5932,0.104658,-0.535697,-0.642287
9.1326,0.096,-9.3399,0.117331,-0.553651,-0.633398
4.6029997,-4.8472,-2.9436998,0.125739,-0.567539,-0.625992
-0.83989996,-6.9189,-0.5081,0.12847699,-0.573659,-0.630401
-2.0276,-8.2624,-3.0749,0.152706,-0.577082,-0.63337
-6.5165,-5.7552,-0.4359,0.191211,-0.558758,-0.644358
-6.5065,-1.9196,4.5039997,0.216935,-0.536732,-0.656926
-6.1168,-1.3866,5.4146,0.225156,-0.52856,-0.659349
-7.4164996,0.74369997,2.5049999,0.232699,-0.506532,-0.678842
-4.2599,1.6445,-1.3172,0.219765,-0.50798,-0.688042
-0.2676,7.0885,-5.2065997,0.209042,-0.507773,-0.695778
8.0362,14.127,-0.2593,0.192575,-0.502685,-0.704556
9.4894,1.6048,-0.030199999,0.151648,-0.506911,-0.712915
9.5756,-2.448,-0.24149999,0.104993,-0.519288,-0.713949
9.8719,-1.6509999,0.336,0.076802,-0.527478,-0.708351
3.0758998,1.8464999,-0.536,0.07415,-0.526468,-0.699932
1.0275999,2.5867999,-2.1891,0.082753,-0.526402,-0.693159
-3.3365,0.5079,-4.4813,0.094832,-0.526327,-0.685381
-3.6371999,-1.0332999,-4.2637,0.105661,-0.528154,-0.679935
-3.5001,-3.9306998,-4.5548997,0.118905,-0.519734,-0.666643
-3.8992999,-5.8457,-5.0221,0.126304,-0.522483,-0.652957
-4.5985,-7.1713996,-4.8824,0.130514,-0.532473,-0.637601
-4.9393,-7.7841997,-3.4103,0.134146,-0.535838,-0.63416
-4.0843,-4.8791,-1.1833,0.134491,-0.521129,-0.638607
-5.0632997,-2.4758,1.0352,0.138752,-0.509932,-0.639953
-0.6902,2.7563,1.2936,0.141412,-0.500957,-0.642727
2.3048,7.2848997,1.3409,0.139778,-0.498329,-0.642225
7.1843,18.222,3.1062999,0.134877,-0.498685,-0.641614
8.801499,11.3434,4.7002997,0.116961,-0.498968,-0.642294
5.3536,8.726399,0.2253,0.099907,-0.50696,-0.63824
7.6681,8.4878,-2.553,0.094987,-0.50922,-0.631165
10.027699,4.4253,-0.2565,0.094771996,-0.49693,-0.627385
5.711,0.6218,1.4161999,0.099847,-0.476695,-0.630215
1.7623999,-1.7677,-0.69009995,0.109963,-0.461217,-0.635547
0.1925,-2.6176999,-3.2029998,0.125577,-0.455435,-0.636572
-0.80539995,-2.9873998,-5.5418997,0.148991,-0.457975,-0.63173
-2.5628998,-4.2869997,-6.3248997,0.194855,-0.456668,-0.62219
-3.0997,-4.7289,-5.6315,0.217304,-0.458966,-0.620344
-3.7919998,-5.2883997,-2.7689998,0.267595,-0.433258,-0.621888
-3.0187,-5.3573,-1.222,0.296092,-0.411125,-0.628667
-1.624,-5.193,-0.71529996,0.314786,-0.389787,-0.638391
-0.4702,-4.7043,-1.7609999,0.326507,-0.374975,-0.64705
0.0187,-4.0566,-2.5733,0.338256,-0.365897,-0.654008
-0.3585,-2.9745,-3.3162,0.343066,-0.364998,-0.655001
0.1261,1.4517,-3.3534,0.346141,-0.369064,-0.655424
0.3744,10.654799,-4.9329,0.344041,-0.378321,-0.652729
3.007,12.7886,0.5597,0.33262,-0.388461,-0.648682
2.2251,10.9418,1.2534,0.314878,-0.395928,-0.642536
1.684,7.7531,3.8535998,0.280271,-0.391599,-0.639362
2.0251,4.3388,4.4354997,0.26556098,-0.38875,-0.642013
5.1268,-2.8077998,-1.2454,0.213602,-0.399843,-0.649884
4.0155,-5.5937,-5.9916997,0.187723,-0.415049,-0.653433
1.1832,-6.1208,-6.7806997,0.175182,-0.427305,-0.656779
-2.1947,-5.9797997,-6.0957,0.189717,-0.430942,-0.657264
-5.4754,-6.0189,-7.0028,0.208899,-0.425225,-0.667725
-8.0547,-6.6380997,-5.1632,0.221555,-0.416124,-0.680472
-7.5109997,-6.6063,-2.8634,0.235283,-0.404533,-0.688065
-0.5473,-3.8535,0.043199997,0.251835,-0.398475,-0.680853
1.1387,-1.8657,-1.6818,0.247612,-0.408407,-0.671862
5.4558,10.9678,-7.7328997,0.249121,-0.425052,-0.659763
0.99039996,15.1684,-2.8223999,0.244141,-0.452205,-0.641409
5.5831,13.969399,-4.9602,0.239976,-0.469051,-0.626801
4.0558,13.4691,-6.3697996,0.244637,-0.487217,-0.616172
7.9733996,10.9521,-4.2901998,0.259872,-0.49972498,-0.605054
1.054,5.2767997,-5.3078,0.27842098,-0.504833,-0.59104097
-3.7243998,2.8234,-7.3612,0.303612,-0.503984,-0.583578
-5.2606,-0.7607,-4.8206,0.330963,-0.505153,-0.585721
-1.0785999,-2.1157,-1.5796,0.350707,-0.49745598,-0.588329
1.4559,-4.2932,-1.143,0.369407,-0.487091,-0.58581
4.2076,-9.0848,-1.0027,0.358862,-0.488458,-0.590944
5.4825,-11.002999,-3.6288,0.337839,-0.503334,-0.601185
2.4922,-9.3456,-2.7615,0.307983,-0.523781,-0.612245
2.7238998,-3.1032999,-0.85319996,0.289248,-0.536501,-0.615413
3.2379,2.4187,-0.858,0.28181,-0.542527,-0.605917
-0.34849998,3.6827998,0.3211,0.275985,-0.543327,-0.598606
-4.929,2.4675,-1.8026999,0.269954,-0.54379,-0.60335
-4.5769997,2.6557,-3.967,0.267076,-0.550822,-0.610924
-0.0502,6.1341996,-4.9749,0.261239,-0.562672,-0.615163
10.6206,10.8131,-5.2307997,0.25382,-0.571729,-0.613858
3.0967,1.0063,-4.1766,0.247142,-0.573122,-0.613548
0.5674,-1.7146,-2.9654999,0.247135,-0.571597,-0.614416
-0.2561,-3.4657,-1.551,0.246469,-0.56892,-0.614
-1.6529,-4.8859,-1.1905999,0.247092,-0.56501,-0.613859
-2.5005,-5.5731,-2.0792,0.253107,-0.56118,-0.612217
-2.1519,-6.2103,-2.3342,0.261959,-0.558896,-0.608098
